"STATIONID","STATIONNAME","YEAR","APR_1_DATE","APR_1_DEPTH","APR_1_SWE","APR_1_CODE","APR_1_STATION","lat","long","swe_anom","depth_anom"
"1D09P","WAHLEACH LAKE",1980,"",NA,932,"E","3A09",49.2166666666667,-121.566666666667,-9.15589057118722,NA
"1D09P","WAHLEACH LAKE",1981,"",NA,677,"E","3A09",49.2166666666667,-121.566666666667,-34.0113067775684,NA
"1D09P","WAHLEACH LAKE",1982,"",NA,1184,"E","3A09",49.2166666666667,-121.566666666667,15.4071089739424,NA
"1D09P","WAHLEACH LAKE",1983,"",NA,1093,"E","3A09",49.2166666666667,-121.566666666667,6.53713691597895,NA
"1D09P","WAHLEACH LAKE",1984,"",NA,931,"E","3A09",49.2166666666667,-121.566666666667,-9.2533627916044,NA
"1D09P","WAHLEACH LAKE",1985,"",NA,1081,"E","3A09",49.2166666666667,-121.566666666667,5.36747027097277,NA
"1D09P","WAHLEACH LAKE",1986,"",NA,802,"E","3A09",49.2166666666667,-121.566666666667,-21.8272792254208,NA
"1D09P","WAHLEACH LAKE",1987,"",NA,1029,"E","3A09",49.2166666666667,-121.566666666667,0.298914809279349,NA
"1D09P","WAHLEACH LAKE",1988,"",NA,1060,"E","3A09",49.2166666666667,-121.566666666667,3.32055364221195,NA
"1D09P","WAHLEACH LAKE",1989,"",NA,1039,"E","3A09",49.2166666666667,-121.566666666667,1.27363701345116,NA
"1D09P","WAHLEACH LAKE",1990,"",NA,998,"E","3A09",49.2166666666667,-121.566666666667,-2.72272402365327,NA
"1D09P","WAHLEACH LAKE",1991,"",NA,924,"E","3A09",49.2166666666667,-121.566666666667,-9.93566833452466,NA
"1D09P","WAHLEACH LAKE",1992,"4/1/1992",NA,634,"","",49.2166666666667,-121.566666666667,-38.2026122555072,NA
"1D09P","WAHLEACH LAKE",1993,"4/1/1993",NA,796,"","",49.2166666666667,-121.566666666667,-22.4121125479238,NA
"1D09P","WAHLEACH LAKE",1994,"4/1/1994",NA,861,"","",49.2166666666667,-121.566666666667,-16.0764182208071,NA
"1D09P","WAHLEACH LAKE",1995,"4/1/1995",NA,843,"","",49.2166666666667,-121.566666666667,-17.8309181883163,NA
"1D09P","WAHLEACH LAKE",1996,"4/1/1996",NA,829,"","",49.2166666666667,-121.566666666667,-19.1955292741569,NA
"1D09P","WAHLEACH LAKE",1997,"",NA,1127,"E","3A09",49.2166666666667,-121.566666666667,9.8511924101631,NA
"1D09P","WAHLEACH LAKE",1998,"4/1/1998",NA,1487,"","",49.2166666666667,-121.566666666667,44.9411917603483,NA
"1D09P","WAHLEACH LAKE",1999,"4/1/1999",NA,1640,"","",49.2166666666667,-121.566666666667,59.854441484177,NA
"1D09P","WAHLEACH LAKE",2000,"4/1/2000",NA,1328,"","",49.2166666666667,-121.566666666667,29.4431087140165,NA
"1D09P","WAHLEACH LAKE",2001,"4/1/2001",NA,890,"","",49.2166666666667,-121.566666666667,-13.2497238287088,NA
"1D09P","WAHLEACH LAKE",2002,"4/1/2002",NA,1344,"","",49.2166666666667,-121.566666666667,31.0026642406914,NA
"1D09P","WAHLEACH LAKE",2003,"4/1/2003",NA,853,"","",49.2166666666667,-121.566666666667,-16.8561959841445,NA
"1D09P","WAHLEACH LAKE",2004,"4/1/2004",NA,1173,"","",49.2166666666667,-121.566666666667,14.3349145493534,NA
"1D09P","WAHLEACH LAKE",2005,"4/1/2005",NA,652,"","",49.2166666666667,-121.566666666667,-36.4481122879979,NA
"1D09P","WAHLEACH LAKE",2006,"4/1/2006",NA,1185,"","",49.2166666666667,-121.566666666667,15.5045811943596,NA
"1D09P","WAHLEACH LAKE",2007,"4/1/2007",NA,1347,"","",49.2166666666667,-121.566666666667,31.2950809019429,NA
"1D09P","WAHLEACH LAKE",2008,"4/1/2008",NA,1292,"","",49.2166666666667,-121.566666666667,25.934108778998,NA
"1D09P","WAHLEACH LAKE",2009,"4/1/2009",NA,813,"","",49.2166666666667,-121.566666666667,-20.7550848008318,NA
"1D09P","WAHLEACH LAKE",2010,"4/1/2010",NA,866,"","",49.2166666666667,-121.566666666667,-15.5890571187212,NA
"1D09P","WAHLEACH LAKE",2011,"4/1/2011",NA,991,"","",49.2166666666667,-121.566666666667,-3.40502956657354,NA
"1D09P","WAHLEACH LAKE",2012,"4/1/2012",NA,936,"raw","",49.2166666666667,-121.566666666667,-8.76600168951849,NA
"1D09P","WAHLEACH LAKE",2013,"4/1/2013",NA,986,"raw","",49.2166666666667,-121.566666666667,-3.89239066865944,NA
"1D09P","WAHLEACH LAKE",2014,"4/1/2014",NA,861,"raw","",49.2166666666667,-121.566666666667,-16.0764182208071,NA
"1D17P","CHILLIWACK RIVER",1950,"",NA,1529,"E","3A09",49.0166666666667,-121.7,6.5406234031681,NA
"1D17P","CHILLIWACK RIVER",1951,"",NA,1478,"E","3A09",49.0166666666667,-121.7,2.98694662516839,NA
"1D17P","CHILLIWACK RIVER",1953,"",NA,1278,"E","3A09",49.0166666666667,-121.7,-10.9490407395364,NA
"1D17P","CHILLIWACK RIVER",1954,"",NA,1665,"E","3A09",49.0166666666667,-121.7,16.0170948111674,NA
"1D17P","CHILLIWACK RIVER",1955,"",NA,1624,"E","3A09",49.0166666666667,-121.7,13.1602174014029,NA
"1D17P","CHILLIWACK RIVER",1956,"",NA,1956,"E","3A09",49.0166666666667,-121.7,36.2939564268128,NA
"1D17P","CHILLIWACK RIVER",1957,"",NA,1505,"E","3A09",49.0166666666667,-121.7,4.86830491940353,NA
"1D17P","CHILLIWACK RIVER",1958,"",NA,1519,"E","3A09",49.0166666666667,-121.7,5.84382403493287,NA
"1D17P","CHILLIWACK RIVER",1959,"",NA,1398,"E","3A09",49.0166666666667,-121.7,-2.58744832071353,NA
"1D17P","CHILLIWACK RIVER",1960,"",NA,1367,"E","3A09",49.0166666666667,-121.7,-4.74752636224277,NA
"1D17P","CHILLIWACK RIVER",1961,"",NA,1492,"E","3A09",49.0166666666667,-121.7,3.96246574069772,NA
"1D17P","CHILLIWACK RIVER",1962,"",NA,1402,"E","3A09",49.0166666666667,-121.7,-2.30872857341944,NA
"1D17P","CHILLIWACK RIVER",1963,"",NA,1124,"E","3A09",49.0166666666667,-121.7,-21.6797510103591,NA
"1D17P","CHILLIWACK RIVER",1964,"",NA,1947,"E","3A09",49.0166666666667,-121.7,35.6668369954011,NA
"1D17P","CHILLIWACK RIVER",1965,"",NA,1454,"E","3A09",49.0166666666667,-121.7,1.31462814140382,NA
"1D17P","CHILLIWACK RIVER",1966,"",NA,1866,"E","3A09",49.0166666666667,-121.7,30.0227621126957,NA
"1D17P","CHILLIWACK RIVER",1967,"",NA,1650,"E","3A09",49.0166666666667,-121.7,14.9718957588145,NA
"1D17P","CHILLIWACK RIVER",1968,"",NA,1703,"E","3A09",49.0166666666667,-121.7,18.6649324104613,NA
"1D17P","CHILLIWACK RIVER",1969,"",NA,1771,"E","3A09",49.0166666666667,-121.7,23.4031681144609,NA
"1D17P","CHILLIWACK RIVER",1970,"",NA,1214,"E","3A09",49.0166666666667,-121.7,-15.4085566962419,NA
"1D17P","CHILLIWACK RIVER",1971,"",NA,2013,"E","3A09",49.0166666666667,-121.7,40.2657128257537,NA
"1D17P","CHILLIWACK RIVER",1972,"",NA,1629,"E","3A09",49.0166666666667,-121.7,13.5086170855205,NA
"1D17P","CHILLIWACK RIVER",1973,"",NA,1479,"E","3A09",49.0166666666667,-121.7,3.0566265619919,NA
"1D17P","CHILLIWACK RIVER",1974,"",NA,2028,"E","3A09",49.0166666666667,-121.7,41.3109118781066,NA
"1D17P","CHILLIWACK RIVER",1975,"",NA,1721,"E","3A09",49.0166666666667,-121.7,19.9191712732847,NA
"1D17P","CHILLIWACK RIVER",1976,"",NA,2152,"E","3A09",49.0166666666667,-121.7,49.9512240442235,NA
"1D17P","CHILLIWACK RIVER",1977,"",NA,1225,"E","3A09",49.0166666666667,-121.7,-14.6420773911832,NA
"1D17P","CHILLIWACK RIVER",1978,"",NA,1086,"E","3A09",49.0166666666667,-121.7,-24.327588609653,NA
"1D17P","CHILLIWACK RIVER",1979,"",NA,1492,"E","3A09",49.0166666666667,-121.7,3.96246574069772,NA
"1D17P","CHILLIWACK RIVER",1980,"",NA,1335,"E","3A09",49.0166666666667,-121.7,-6.97728434059553,NA
"1D17P","CHILLIWACK RIVER",1981,"",NA,950,"E","3A09",49.0166666666667,-121.7,-33.8040600176523,NA
"1D17P","CHILLIWACK RIVER",1982,"",NA,1714,"E","3A09",49.0166666666667,-121.7,19.43141171552,NA
"1D17P","CHILLIWACK RIVER",1983,"",NA,1576,"E","3A09",49.0166666666667,-121.7,9.81558043387374,NA
"1D17P","CHILLIWACK RIVER",1984,"",NA,1332,"E","3A09",49.0166666666667,-121.7,-7.18632415106612,NA
"1D17P","CHILLIWACK RIVER",1985,"",NA,1559,"E","3A09",49.0166666666667,-121.7,8.63102150787383,NA
"1D17P","CHILLIWACK RIVER",1986,"",NA,1139,"E","3A09",49.0166666666667,-121.7,-20.6345519580062,NA
"1D17P","CHILLIWACK RIVER",1987,"",NA,1481,"E","3A09",49.0166666666667,-121.7,3.19598643563896,NA
"1D17P","CHILLIWACK RIVER",1988,"",NA,1527,"E","3A09",49.0166666666667,-121.7,6.40126352952106,NA
"1D17P","CHILLIWACK RIVER",1989,"",NA,1495,"E","3A09",49.0166666666667,-121.7,4.1715055511683,NA
"1D17P","CHILLIWACK RIVER",1990,"",NA,1433,"E","3A09",49.0166666666667,-121.7,-0.148650531890193,NA
"1D17P","CHILLIWACK RIVER",1991,"",NA,1322,"E","3A09",49.0166666666667,-121.7,-7.88312351930135,NA
"1D17P","CHILLIWACK RIVER",1992,"4/1/1992",NA,1135,"","",49.0166666666667,-121.7,-20.9132717053003,NA
"1D17P","CHILLIWACK RIVER",1993,"4/1/1993",NA,1040,"","",49.0166666666667,-121.7,-27.5328657035351,NA
"1D17P","CHILLIWACK RIVER",1994,"4/1/1994",NA,1320,"","",49.0166666666667,-121.7,-8.0224833929484,NA
"1D17P","CHILLIWACK RIVER",1995,"",NA,1468,"E","1D16",49.0166666666667,-121.7,2.29014725693315,NA
"1D17P","CHILLIWACK RIVER",1996,"4/1/1996",NA,1136,"","",49.0166666666667,-121.7,-20.8435917684768,NA
"1D17P","CHILLIWACK RIVER",1997,"4/1/1997",NA,1775,"","",49.0166666666667,-121.7,23.681887861755,NA
"1D17P","CHILLIWACK RIVER",1998,"4/1/1998",NA,1271,"","",49.0166666666667,-121.7,-11.4368002973011,NA
"1D17P","CHILLIWACK RIVER",1999,"4/1/1999",NA,2420,"","",49.0166666666667,-121.7,68.6254471129279,NA
"1D17P","CHILLIWACK RIVER",2000,"4/1/2000",NA,1616,"","",49.0166666666667,-121.7,12.6027779068147,NA
"1D17P","CHILLIWACK RIVER",2001,"4/1/2001",NA,1080,"","",49.0166666666667,-121.7,-24.7456682305941,NA
"1D17P","CHILLIWACK RIVER",2002,"4/1/2002",NA,1894,"","",49.0166666666667,-121.7,31.9738003437543,NA
"1D17P","CHILLIWACK RIVER",2003,"4/1/2003",NA,1260,"","",49.0166666666667,-121.7,-12.2032796023598,NA
"1D17P","CHILLIWACK RIVER",2004,"4/1/2004",NA,1530,"","",49.0166666666667,-121.7,6.61030333999164,NA
"1D17P","CHILLIWACK RIVER",2005,"4/1/2005",NA,739,"","",49.0166666666667,-121.7,-48.5065266874158,NA
"1D17P","CHILLIWACK RIVER",2006,"4/1/2006",NA,1549,"","",49.0166666666667,-121.7,7.93422213963859,NA
"1D17P","CHILLIWACK RIVER",2007,"4/1/2007",NA,1879,"","",49.0166666666667,-121.7,30.9286012914015,NA
"1D17P","CHILLIWACK RIVER",2008,"4/1/2008",NA,1669,"","",49.0166666666667,-121.7,16.2958145584615,NA
"1D17P","CHILLIWACK RIVER",2009,"4/1/2009",NA,1399,"","",49.0166666666667,-121.7,-2.51776838389001,NA
"1D17P","CHILLIWACK RIVER",2010,"4/1/2010",NA,1346,"","",49.0166666666667,-121.7,-6.21080503553677,NA
"1D17P","CHILLIWACK RIVER",2011,"4/1/2011",NA,1849,"","",49.0166666666667,-121.7,28.8382031866958,NA
"1D17P","CHILLIWACK RIVER",2012,"4/1/2012",NA,2348,"raw","",49.0166666666667,-121.7,63.6084916616342,NA
"1D17P","CHILLIWACK RIVER",2013,"4/1/2013",NA,1826,"raw","",49.0166666666667,-121.7,27.2355646397547,NA
"1D17P","CHILLIWACK RIVER",2014,"4/1/2014",NA,1981,"raw","",49.0166666666667,-121.7,38.0359548474009,NA
"1E10P","KOSTAL LAKE",1974,"",NA,924,"E","1E02A",52.2,-120.016666666667,8.76559679824218,NA
"1E10P","KOSTAL LAKE",1975,"",NA,869,"E","1E02A",52.2,-120.016666666667,2.29145413168015,NA
"1E10P","KOSTAL LAKE",1976,"",NA,987,"E","1E02A",52.2,-120.016666666667,16.1814329435769,NA
"1E10P","KOSTAL LAKE",1977,"",NA,729,"E","1E02A",52.2,-120.016666666667,-14.1881817468414,NA
"1E10P","KOSTAL LAKE",1978,"",NA,766,"E","1E02A",52.2,-120.016666666667,-9.83284940751785,NA
"1E10P","KOSTAL LAKE",1979,"",NA,715,"E","1E02A",52.2,-120.016666666667,-15.8361453346936,NA
"1E10P","KOSTAL LAKE",1980,"",NA,858,"E","1E02A",52.2,-120.016666666667,0.996625598367729,NA
"1E10P","KOSTAL LAKE",1981,"",NA,791,"E","1E02A",52.2,-120.016666666667,-6.89005728635329,NA
"1E10P","KOSTAL LAKE",1982,"",NA,886,"E","1E02A",52.2,-120.016666666667,4.29255277407203,NA
"1E10P","KOSTAL LAKE",1983,"",NA,918,"E","1E02A",52.2,-120.016666666667,8.05932668916267,NA
"1E10P","KOSTAL LAKE",1984,"",NA,815,"E","1E02A",52.2,-120.016666666667,-4.06497685003531,NA
"1E10P","KOSTAL LAKE",1985,"4/1/1985",NA,906,"","",52.2,-120.016666666667,6.6467864710037,NA
"1E10P","KOSTAL LAKE",1986,"4/1/1986",NA,876,"","",52.2,-120.016666666667,3.11543592560621,NA
"1E10P","KOSTAL LAKE",1987,"4/1/1987",NA,697,"","",52.2,-120.016666666667,-17.954955661932,NA
"1E10P","KOSTAL LAKE",1988,"4/1/1988",NA,804,"","",52.2,-120.016666666667,-5.35980538334772,NA
"1E10P","KOSTAL LAKE",1989,"4/1/1989",NA,856,"","",52.2,-120.016666666667,0.761202228674573,NA
"1E10P","KOSTAL LAKE",1990,"4/1/1990",NA,947,"","",52.2,-120.016666666667,11.4729655497136,NA
"1E10P","KOSTAL LAKE",1991,"4/1/1991",NA,803,"","",52.2,-120.016666666667,-5.4775170681943,NA
"1E10P","KOSTAL LAKE",1992,"4/1/1992",NA,828,"","",52.2,-120.016666666667,-2.53472494702974,NA
"1E10P","KOSTAL LAKE",1993,"4/1/1993",NA,618,"","",52.2,-120.016666666667,-27.2541787648121,NA
"1E10P","KOSTAL LAKE",1994,"4/1/1994",NA,925,"","",52.2,-120.016666666667,8.88330848308876,NA
"1E10P","KOSTAL LAKE",1995,"4/1/1995",NA,857,"","",52.2,-120.016666666667,0.878913913521151,NA
"1E10P","KOSTAL LAKE",1996,"4/1/1996",NA,994,"","",52.2,-120.016666666667,17.0054147375029,NA
"1E10P","KOSTAL LAKE",1997,"4/1/1997",NA,1012,"","",52.2,-120.016666666667,19.1242250647414,NA
"1E10P","KOSTAL LAKE",1998,"4/1/1998",NA,874,"","",52.2,-120.016666666667,2.88001255591306,NA
"1E10P","KOSTAL LAKE",1999,"4/1/1999",NA,1169,"","",52.2,-120.016666666667,37.6049595856549,NA
"1E10P","KOSTAL LAKE",2000,"4/1/2000",NA,868,"","",52.2,-120.016666666667,2.17374244683355,NA
"1E10P","KOSTAL LAKE",2001,"4/1/2001",NA,636,"","",52.2,-120.016666666667,-25.1353684375736,NA
"1E10P","KOSTAL LAKE",2002,"4/1/2002",NA,897,"","",52.2,-120.016666666667,5.58738130738445,NA
"1E10P","KOSTAL LAKE",2003,"4/1/2003",NA,654,"","",52.2,-120.016666666667,-23.0165581103351,NA
"1E10P","KOSTAL LAKE",2004,"4/1/2004",NA,727,"","",52.2,-120.016666666667,-14.4236051165346,NA
"1E10P","KOSTAL LAKE",2005,"4/1/2005",NA,889,"","",52.2,-120.016666666667,4.64568782861179,NA
"1E10P","KOSTAL LAKE",2006,"4/1/2006",NA,772,"","",52.2,-120.016666666667,-9.12657929843835,NA
"1E10P","KOSTAL LAKE",2007,"4/1/2007",NA,923,"","",52.2,-120.016666666667,8.6478851133956,NA
"1E10P","KOSTAL LAKE",2008,"",NA,972,"E","1C20P",52.2,-120.016666666667,14.4157576708781,NA
"1E10P","KOSTAL LAKE",2009,"4/1/2009",NA,851,"","",52.2,-120.016666666667,0.172643804441663,NA
"1E10P","KOSTAL LAKE",2010,"4/1/2010",NA,721,"","",52.2,-120.016666666667,-15.1298752256141,NA
"1E10P","KOSTAL LAKE",2011,"4/1/2011",NA,900,"","",52.2,-120.016666666667,5.94051636192421,NA
"1E10P","KOSTAL LAKE",2012,"4/1/2012",NA,988,"raw","",52.2,-120.016666666667,16.2991446284235,NA
"1E10P","KOSTAL LAKE",2013,"4/1/2013",NA,895,"raw","",52.2,-120.016666666667,5.35195793769128,NA
"1E10P","KOSTAL LAKE",2014,"4/1/2014",NA,855,"raw","",52.2,-120.016666666667,0.643490543827996,NA
"1F03P","PARK MOUNTAIN",1957,"",NA,852,"E","2B06",50.4333333333333,-118.616666666667,0.00391251613911514,NA
"1F03P","PARK MOUNTAIN",1958,"",NA,793,"E","2B06",50.4333333333333,-118.616666666667,-6.92124105011933,NA
"1F03P","PARK MOUNTAIN",1959,"",NA,1084,"E","2B06",50.4333333333333,-118.616666666667,27.2350248444775,NA
"1F03P","PARK MOUNTAIN",1960,"",NA,793,"E","2B06",50.4333333333333,-118.616666666667,-6.92124105011933,NA
"1F03P","PARK MOUNTAIN",1961,"",NA,882,"E","2B06",50.4333333333333,-118.616666666667,3.52517704135529,NA
"1F03P","PARK MOUNTAIN",1962,"",NA,920,"E","2B06",50.4333333333333,-118.616666666667,7.98544543996245,NA
"1F03P","PARK MOUNTAIN",1963,"",NA,793,"E","2B06",50.4333333333333,-118.616666666667,-6.92124105011933,NA
"1F03P","PARK MOUNTAIN",1964,"",NA,953,"E","2B06",50.4333333333333,-118.616666666667,11.8588364177002,NA
"1F03P","PARK MOUNTAIN",1965,"",NA,981,"E","2B06",50.4333333333333,-118.616666666667,15.1453499745686,NA
"1F03P","PARK MOUNTAIN",1966,"",NA,970,"E","2B06",50.4333333333333,-118.616666666667,13.8542196486561,NA
"1F03P","PARK MOUNTAIN",1967,"",NA,1025,"E","2B06",50.4333333333333,-118.616666666667,20.309871278219,NA
"1F03P","PARK MOUNTAIN",1968,"",NA,961,"E","2B06",50.4333333333333,-118.616666666667,12.7978402910912,NA
"1F03P","PARK MOUNTAIN",1969,"",NA,858,"E","2B06",50.4333333333333,-118.616666666667,0.70816542118235,NA
"1F03P","PARK MOUNTAIN",1970,"",NA,703,"E","2B06",50.4333333333333,-118.616666666667,-17.4850346257678,NA
"1F03P","PARK MOUNTAIN",1971,"",NA,958,"E","2B06",50.4333333333333,-118.616666666667,12.4457138385696,NA
"1F03P","PARK MOUNTAIN",1972,"",NA,1029,"E","2B06",50.4333333333333,-118.616666666667,20.7793732149145,NA
"1F03P","PARK MOUNTAIN",1973,"",NA,770,"E","2B06",50.4333333333333,-118.616666666667,-9.62087718611839,NA
"1F03P","PARK MOUNTAIN",1974,"",NA,972,"E","2B06",50.4333333333333,-118.616666666667,14.0889706170038,NA
"1F03P","PARK MOUNTAIN",1975,"",NA,928,"E","2B06",50.4333333333333,-118.616666666667,8.92444931335341,NA
"1F03P","PARK MOUNTAIN",1976,"",NA,976,"E","2B06",50.4333333333333,-118.616666666667,14.5584725536993,NA
"1F03P","PARK MOUNTAIN",1977,"",NA,808,"E","2B06",50.4333333333333,-118.616666666667,-5.16060878751126,NA
"1F03P","PARK MOUNTAIN",1978,"",NA,879,"E","2B06",50.4333333333333,-118.616666666667,3.17305058883368,NA
"1F03P","PARK MOUNTAIN",1979,"",NA,816,"E","2B06",50.4333333333333,-118.616666666667,-4.22160491412027,NA
"1F03P","PARK MOUNTAIN",1980,"",NA,722,"E","2B06",50.4333333333333,-118.616666666667,-15.2549004264643,NA
"1F03P","PARK MOUNTAIN",1981,"",NA,756,"E","2B06",50.4333333333333,-118.616666666667,-11.2641339645526,NA
"1F03P","PARK MOUNTAIN",1982,"",NA,928,"E","2B06",50.4333333333333,-118.616666666667,8.92444931335341,NA
"1F03P","PARK MOUNTAIN",1983,"",NA,833,"E","2B06",50.4333333333333,-118.616666666667,-2.22622168316444,NA
"1F03P","PARK MOUNTAIN",1984,"",NA,835,"E","2B06",50.4333333333333,-118.616666666667,-1.9914707148167,NA
"1F03P","PARK MOUNTAIN",1985,"4/1/1985",NA,978,"","",50.4333333333333,-118.616666666667,14.793223522047,NA
"1F03P","PARK MOUNTAIN",1986,"4/1/1986",NA,764,"","",50.4333333333333,-118.616666666667,-10.3251300911616,NA
"1F03P","PARK MOUNTAIN",1987,"4/1/1987",NA,670,"","",50.4333333333333,-118.616666666667,-21.3584256035056,NA
"1F03P","PARK MOUNTAIN",1988,"4/1/1988",NA,734,"","",50.4333333333333,-118.616666666667,-13.8463946163778,NA
"1F03P","PARK MOUNTAIN",1989,"4/1/1989",NA,801,"","",50.4333333333333,-118.616666666667,-5.98223717672836,NA
"1F03P","PARK MOUNTAIN",1990,"4/1/1990",NA,947,"","",50.4333333333333,-118.616666666667,11.154583512657,NA
"1F03P","PARK MOUNTAIN",1991,"4/1/1991",NA,1003,"","",50.4333333333333,-118.616666666667,17.7276106263938,NA
"1F03P","PARK MOUNTAIN",1992,"4/1/1992",NA,748,"","",50.4333333333333,-118.616666666667,-12.2031378379436,NA
"1F03P","PARK MOUNTAIN",1993,"4/1/1993",NA,714,"","",50.4333333333333,-118.616666666667,-16.1939042998552,NA
"1F03P","PARK MOUNTAIN",1994,"4/1/1994",NA,908,"","",50.4333333333333,-118.616666666667,6.57693962987598,NA
"1F03P","PARK MOUNTAIN",1995,"4/1/1995",NA,781,"","",50.4333333333333,-118.616666666667,-8.3297468602058,NA
"1F03P","PARK MOUNTAIN",1996,"4/1/1996",NA,1015,"","",50.4333333333333,-118.616666666667,19.1361164364803,NA
"1F03P","PARK MOUNTAIN",1997,"4/1/1997",NA,1208,"","",50.4333333333333,-118.616666666667,41.7895848820376,NA
"1F03P","PARK MOUNTAIN",1998,"4/1/1998",NA,750,"","",50.4333333333333,-118.616666666667,-11.9683868695958,NA
"1F03P","PARK MOUNTAIN",1999,"4/1/1999",NA,1128,"","",50.4333333333333,-118.616666666667,32.3995461481279,NA
"1F03P","PARK MOUNTAIN",2000,"4/1/2000",NA,1047,"","",50.4333333333333,-118.616666666667,22.8921319300442,NA
"1F03P","PARK MOUNTAIN",2001,"4/1/2001",NA,560,"","",50.4333333333333,-118.616666666667,-34.2697288626316,NA
"1F03P","PARK MOUNTAIN",2002,"4/1/2002",NA,908,"","",50.4333333333333,-118.616666666667,6.57693962987598,NA
"1F03P","PARK MOUNTAIN",2003,"4/1/2003",NA,770,"","",50.4333333333333,-118.616666666667,-9.62087718611839,NA
"1F03P","PARK MOUNTAIN",2004,"4/1/2004",NA,735,"","",50.4333333333333,-118.616666666667,-13.7290191322039,NA
"1F03P","PARK MOUNTAIN",2005,"4/1/2005",NA,848,"","",50.4333333333333,-118.616666666667,-0.465589420556367,NA
"1F03P","PARK MOUNTAIN",2006,"4/1/2006",NA,818,"","",50.4333333333333,-118.616666666667,-3.98685394577253,NA
"1F03P","PARK MOUNTAIN",2007,"4/1/2007",NA,923,"","",50.4333333333333,-118.616666666667,8.33757189248405,NA
"1F03P","PARK MOUNTAIN",2008,"4/1/2008",NA,881,"","",50.4333333333333,-118.616666666667,3.40780155718141,NA
"1F03P","PARK MOUNTAIN",2009,"4/1/2009",NA,821,"","",50.4333333333333,-118.616666666667,-3.63472749325091,NA
"1F03P","PARK MOUNTAIN",2010,"4/1/2010",NA,747,"","",50.4333333333333,-118.616666666667,-12.3205133221175,NA
"1F03P","PARK MOUNTAIN",2011,"4/1/2011",NA,907,"","",50.4333333333333,-118.616666666667,6.4595641457021,NA
"1F03P","PARK MOUNTAIN",2012,"4/1/2012",NA,808,"raw","",50.4333333333333,-118.616666666667,-5.16060878751126,NA
"1F03P","PARK MOUNTAIN",2013,"4/1/2013",NA,952,"raw","",50.4333333333333,-118.616666666667,11.7414609335263,NA
"1F03P","PARK MOUNTAIN",2014,"4/1/2014",NA,909,"raw","",50.4333333333333,-118.616666666667,6.69431511404983,NA
"2A06P","MOUNT REVELSTOKE",1959,"",NA,1331,"E","2A14",51.0333333333333,-118.133333333333,9.96970531534014,NA
"2A06P","MOUNT REVELSTOKE",1960,"",NA,1009,"E","2A14",51.0333333333333,-118.133333333333,-16.6345359405123,NA
"2A06P","MOUNT REVELSTOKE",1961,"",NA,1015,"E","2A14",51.0333333333333,-118.133333333333,-16.1388047369871,NA
"2A06P","MOUNT REVELSTOKE",1962,"",NA,1175,"E","2A14",51.0333333333333,-118.133333333333,-2.91930597631506,NA
"2A06P","MOUNT REVELSTOKE",1963,"",NA,1191,"E","2A14",51.0333333333333,-118.133333333333,-1.59735610024786,NA
"2A06P","MOUNT REVELSTOKE",1964,"",NA,1303,"E","2A14",51.0333333333333,-118.133333333333,7.65629303222253,NA
"2A06P","MOUNT REVELSTOKE",1965,"",NA,1137,"E","2A14",51.0333333333333,-118.133333333333,-6.05893693197466,NA
"2A06P","MOUNT REVELSTOKE",1966,"",NA,1445,"E","2A14",51.0333333333333,-118.133333333333,19.3885981823189,NA
"2A06P","MOUNT REVELSTOKE",1967,"",NA,1678,"E","2A14",51.0333333333333,-118.133333333333,38.6394932525475,NA
"2A06P","MOUNT REVELSTOKE",1968,"",NA,1451,"E","2A14",51.0333333333333,-118.133333333333,19.8843293858441,NA
"2A06P","MOUNT REVELSTOKE",1969,"",NA,1191,"E","2A14",51.0333333333333,-118.133333333333,-1.59735610024786,NA
"2A06P","MOUNT REVELSTOKE",1970,"",NA,1023,"E","2A14",51.0333333333333,-118.133333333333,-15.4778297989534,NA
"2A06P","MOUNT REVELSTOKE",1971,"",NA,1371,"E","2A14",51.0333333333333,-118.133333333333,13.2745800055081,NA
"2A06P","MOUNT REVELSTOKE",1972,"",NA,1722,"E","2A14",51.0333333333333,-118.133333333333,42.2748554117323,NA
"2A06P","MOUNT REVELSTOKE",1973,"",NA,1129,"E","2A14",51.0333333333333,-118.133333333333,-6.71991187000826,NA
"2A06P","MOUNT REVELSTOKE",1974,"",NA,1511,"E","2A14",51.0333333333333,-118.133333333333,24.8416414210961,NA
"2A06P","MOUNT REVELSTOKE",1975,"",NA,1171,"E","2A14",51.0333333333333,-118.133333333333,-3.24979344533186,NA
"2A06P","MOUNT REVELSTOKE",1976,"",NA,1615,"E","2A14",51.0333333333333,-118.133333333333,33.4343156155329,NA
"2A06P","MOUNT REVELSTOKE",1977,"",NA,1035,"E","2A14",51.0333333333333,-118.133333333333,-14.4863673919031,NA
"2A06P","MOUNT REVELSTOKE",1978,"",NA,1163,"E","2A14",51.0333333333333,-118.133333333333,-3.91076838336546,NA
"2A06P","MOUNT REVELSTOKE",1979,"",NA,1181,"E","2A14",51.0333333333333,-118.133333333333,-2.42357477278986,NA
